brand_name_fixed,car_name_fixed,Tier,city,showroom_name,manufacturing_year,trim,body_type,color,product,invygo_baseprice,starter_fee,sto_contract_length,car_condition,Make Model
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Palestine,"2,025",Basic,Hatchback,Silver,MONTHLY,"4,019",,,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Palestine,"2,025",Basic,Hatchback,Silver,STS,"1,579",,,NEW,Haval Jolion
Toyota,Yaris,Entry level Sedan,Arar,ARAR,"2,026",Y,Sedan,White,MONTHLY,"2,816",,,NEW,Toyota Yaris
Hyundai,i10,Entry level Sedan,Riyadh,Daily Riyadh - Al Aqiq,"2,026",MPI,Sedan,White,STS,700,,,NEW,Hyundai i10
Hyundai,Creta,Entry level SUV,Riyadh,Riyadh - Dhahrat Laban - Pickup,"2,026",Fleet,SUV,Silver,STO,"2,825","3,100",,NEW,Hyundai Creta
Hyundai,Grand i10,Entry level Sedan,Jeddah,Jeddah  - North,"2,026",GLS,Sedan,White,STS,,,,NEW,Hyundai Grand i10
Hyundai,Grand i10,Entry level Sedan,Jeddah,Jeddah  - North,"2,026",GLS,Sedan,White,STS,,,,NEW,Hyundai Grand i10
Hyundai,Grand i10,Entry level Sedan,Jeddah,Jeddah  - North,"2,026",GLS,Sedan,White,STS,,,,NEW,Hyundai Grand i10
Hyundai,Grand i10,Entry level Sedan,Jeddah,Jeddah  - North,"2,026",GLS,Sedan,White,STS,,,,NEW,Hyundai Grand i10
Hyundai,Grand i10,Entry level Sedan,Jeddah,Jeddah  - Al Naseem,"2,026",GLS,Sedan,Silver,STS,,,,NEW,Hyundai Grand i10
Kia,Pegas,Entry level Sedan,Riyadh,Riyadh - Anas BinMalik,"2,026",LX,Sedan,White,STS,680,,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Riyadh,Riyadh - Anas BinMalik,"2,026",LX,Sedan,White,STS,680,,,NEW,Kia Pegas
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Anas BinMalik,"2,025",Fleet,Sedan,Silver,MONTHLY,"2,859",,,NEW,Hyundai Elantra
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Anas BinMalik,"2,026",Fleet,Sedan,Black,STS,720,,,NEW,Hyundai Accent
Hyundai,Grand i10,Entry level Sedan,Jeddah,Jeddah  - Al Naseem,"2,026",GLS,Sedan,Silver,MONTHLY,"2,099",,,NEW,Hyundai Grand i10
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - Ar Rimal - Pickup,"2,026",Y,Sedan,White,STO,"2,300","2,500",,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - Ar Rimal - Pickup,"2,026",Y,Sedan,White,STO,"2,300","2,500",,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - Al Fayha - Pickup,"2,026",Y,Sedan,White,STO,"2,300","2,500",,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - Al Fayha - Pickup,"2,026",Y,Sedan,Silver,STO,"2,300","2,500",,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - Ar Rimal - Pickup,"2,026",Y,Sedan,Gray,STO,"2,300","2,500",,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - Al Fayha - Pickup,"2,026",Y,Sedan,White,STO,"2,300","2,500",,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - Ar Rimal - Pickup,"2,026",Y,Sedan,Silver,STO,"2,300","2,500",,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - Al Fayha - Pickup,"2,026",Y,Sedan,Silver,STO,"2,300","2,500",,NEW,Toyota Yaris
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Yarmuk,"2,025",Fleet,Sedan,Silver,MONTHLY,"2,539",,,NEW,Hyundai Accent
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - Al Yarmuk,"2,026",Y,Sedan,White,STS,"1,040",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - Al Nuzha,"2,026",Y,Sedan,White,MONTHLY,"2,389",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - Al Aziziyah,"2,026",Y,Sedan,White,MONTHLY,"2,379",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - Al Urubah,"2,026",Y,Sedan,White,STS,830,,,NEW,Toyota Yaris
Kia,Sonet,Entry level SUV,Riyadh,Ritadh - Al Areed,"2,026",LX,SUV,Black,STS,"1,130",,,NEW,Kia Sonet
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Dhahrat Laban - Pickup,"2,026",Fleet,Sedan,Silver,STO,"2,500","2,700",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,MONTHLY,"2,549",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,MONTHLY,"2,549",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,MONTHLY,"2,549",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,MONTHLY,"2,549",,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,White,STS,870,,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,White,STS,870,,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,White,STS,870,,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,STS,870,,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,STS,870,,,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Fleet,Sedan,Grey,STS,870,,,NEW,Hyundai Accent
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,Grey,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,Silver,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,Silver,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,MONTHLY,"2,439",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,Grey,STS,750,,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,STS,750,,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,STS,750,,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,STS,750,,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,Riyadh - As Sahabah,"2,026",Y,Sedan,White,STS,750,,,NEW,Toyota Yaris
Toyota,Corolla,Midsize Sedan,Riyadh,Riyadh - As Sahabah,"2,026",XLI,Sedan,White,MONTHLY,"3,029",,,NEW,Toyota Corolla
Toyota,Corolla,Midsize Sedan,Riyadh,Riyadh - As Sahabah,"2,026",XLI,Sedan,White,MONTHLY,"3,029",,,NEW,Toyota Corolla
Toyota,Corolla,Midsize Sedan,Riyadh,Riyadh - As Sahabah,"2,026",XLI,Sedan,Silver,MONTHLY,"3,029",,,NEW,Toyota Corolla
Toyota,Corolla,Midsize Sedan,Riyadh,Riyadh - As Sahabah,"2,026",XLI,Sedan,White,STS,980,,,NEW,Toyota Corolla
Hyundai,Creta,Entry level SUV,Riyadh,Riyadh - Dhahrat Laban - Pickup,"2,026",Fleet,SUV,Gray,STO,"2,825","3,100",,NEW,Hyundai Creta
Hyundai,Creta,Entry level SUV,Riyadh,Riyadh - Dhahrat Laban - Pickup,"2,026",Fleet,SUV,Silver,STO,"2,825","3,100",,NEW,Hyundai Creta
Geely,Emgrand,Entry level Sedan,Riyadh,Riyadh - Khorreiss Road - Pickup,"2,026",STD,Sedan,White,STO,"2,200","2,400",,NEW,Geely Emgrand
Geely,Emgrand,Entry level Sedan,Riyadh,Riyadh - Khorreiss Road - Pickup,"2,026",STD,Sedan,White,STO,"2,200","2,400",,NEW,Geely Emgrand
Geely,Emgrand,Entry level Sedan,Riyadh,Riyadh - Khorreiss Road - Pickup,"2,026",STD,Sedan,White,STO,"2,200","2,400",,NEW,Geely Emgrand
Hyundai,Kona,Entry level SUV,Riyadh,فرع القدس - Al-Quds  branch,"2,023",Comfort,Crossover,Silver,MONTHLY,"3,469",,,NEW,Hyundai Kona
Hyundai,Grand i10,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,025",GLS,Sedan,White,MONTHLY,"1,929",,,NEW,Hyundai Grand i10
Hyundai,Grand i10,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,025",GLS,Sedan,White,MONTHLY,"1,929",,,NEW,Hyundai Grand i10
Hyundai,Grand i10,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,025",GLS,Sedan,White,MONTHLY,"1,929",,,NEW,Hyundai Grand i10
Hyundai,Grand i10,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,025",GLS,Sedan,White,MONTHLY,"1,929",,,NEW,Hyundai Grand i10
Hyundai,Grand i10,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,025",GLS,Sedan,White,MONTHLY,"1,929",,,NEW,Hyundai Grand i10
Hyundai,Grand i10,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,025",GLS,Sedan,White,MONTHLY,"1,929",,,NEW,Hyundai Grand i10
Hyundai,Grand i10,Entry level Sedan,Riyadh,Riyadh - Al jazirah,"2,025",GLS,Sedan,White,MONTHLY,"1,929",,,NEW,Hyundai Grand i10
Toyota,Raize,Entry level SUV,Riyadh,Riyadh - As Sahabah,"2,026",XLE,SUV,White,STS,980,,,NEW,Toyota Raize
Toyota,Yaris,Entry level Sedan,Riyadh,فرع القدس - Al-Quds  branch,"2,022",Y,Sedan,White,STS,630,,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Riyadh,فرع القدس - Al-Quds  branch,"2,023",Y,Sedan,Silver,STS,680,,,NEW,Toyota Yaris
Geely,Emgrand,Entry level Sedan,Riyadh,Riyadh - Sulimaniyah,"2,025",STD,Sedan,Brown,MONTHLY,"2,569",,,NEW,Geely Emgrand
Hyundai,Grand i10,Entry level Sedan,Riyadh,Riyadh - Al Yarmuk,"2,025",GLS,Sedan,White,MONTHLY,"1,889",,,NEW,Hyundai Grand i10
Hyundai,Accent,Entry level Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Fleet,Sedan,White,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Accent,Entry level Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Fleet,Sedan,Gray,STO,"2,350","1,400",,NEW,Hyundai Accent
Hyundai,Creta,Entry level SUV,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,SUV,Gray,STO,"2,825","1,700",,NEW,Hyundai Creta
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Smart,Sedan,Silver,STO,"2,925","1,700",,NEW,Hyundai Elantra
Geely,Cityray,Midsize SUV,Riyadh,Riyadh - Al Quds - Pickup,"2,026",GC,SUV,Gray,STO,"2,850","1,800",,NEW,Geely Cityray
Hyundai,Creta,Entry level SUV,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,SUV,White,STO,"2,825","1,700",,NEW,Hyundai Creta
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Silver,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Smart,Sedan,Silver,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Smart,Sedan,White,STO,"2,925","1,700",,NEW,Hyundai Elantra
Geely,Cityray,Midsize SUV,Dammam,Dammam - Al Rawdah - Pickup,"2,026",GC,SUV,Gray,STO,"2,850","1,800",,NEW,Geely Cityray
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Geely,Cityray,Midsize SUV,Dammam,Dammam - Al Rawdah - Pickup,"2,026",GC,SUV,Silver,STO,"2,850","1,800",,NEW,Geely Cityray
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Silver,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Kona,Entry level SUV,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Smart,Crossover,White,STO,"3,000","1,800",,NEW,Hyundai Kona
Hyundai,Elantra,Midsize Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Geely,Cityray,Midsize SUV,Dammam,Dammam - Al Rawdah - Pickup,"2,026",GC,SUV,Gray,STO,"2,850","1,800",,NEW,Geely Cityray
Hyundai,Elantra,Midsize Sedan,Dammam,Dammam - Al Rawdah - Pickup,"2,026",Smart,Sedan,Silver,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Geely,Cityray,Midsize SUV,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",GC,SUV,Gray,STO,"2,850","1,800",,NEW,Geely Cityray
Hyundai,Creta,Entry level SUV,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,SUV,Gray,STO,"2,825","1,700",,NEW,Hyundai Creta
Geely,Cityray,Midsize SUV,Dammam,Dammam - Al Rawdah - Pickup,"2,026",GC,SUV,Silver,STO,"2,850","1,800",,NEW,Geely Cityray
Hyundai,Creta,Entry level SUV,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,SUV,White,STO,"2,825","1,700",,NEW,Hyundai Creta
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Geely,Cityray,Midsize SUV,Dammam,Dammam - Al Rawdah - Pickup,"2,026",GC,SUV,Silver,STO,"2,850","1,800",,NEW,Geely Cityray
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rabwah - Pickup,"2,026",Smart,Sedan,Silver,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Smart,Sedan,White,STO,"2,925","1,700",,NEW,Hyundai Elantra
Hyundai,Elantra,Midsize Sedan,Riyadh,Riyadh - Al Quds - Pickup,"2,026",Smart,Sedan,Gray,STO,"2,925","1,700",,NEW,Hyundai Elantra
Nissan,Sunny,Entry level Sedan,Riyadh,Riyadh - Al Falah,"2,023",S,Sedan,White,MONTHLY,"2,209",,,NEW,Nissan Sunny
Kia,Pegas,Entry level Sedan,Riyadh,Riyadh - Makah Road,"2,026",LX,Sedan,Silver,MONTHLY,"1,879",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Riyadh,Riyadh - Makah Road,"2,026",LX,Sedan,Silver,MONTHLY,"1,879",,,NEW,Kia Pegas
Kia,Pegas,Entry level Sedan,Riyadh,Riyadh - Makah Road,"2,026",LX,Sedan,Silver,MONTHLY,"1,879",,,NEW,Kia Pegas
Hyundai,i10,Entry level Sedan,Jeddah,Jeddah - Sanabel,"2,026",MPI,Sedan,White,MONTHLY,"1,909",,,NEW,Hyundai i10
Kia,Pegas,Entry level Sedan,Jeddah,Jeddah - Sanabel,"2,026",LX,Sedan,White,MONTHLY,"1,899",,,NEW,Kia Pegas
Hyundai,Grand i10,Entry level Sedan,Riyadh,Riyadh - Al Munsiyah,"2,025",GLS,Sedan,Grey,STS,590,,,NEW,Hyundai Grand i10
Hyundai,Grand i10,Entry level Sedan,Riyadh,Riyadh - Ar Rimal,"2,025",GLS,Sedan,Grey,STS,590,,,NEW,Hyundai Grand i10
Suzuki,Dzire,Entry level Sedan,Riyadh,فرع القدس - Al-Quds  branch,"2,024",GL,Sedan,White,STS,630,,,NEW,Suzuki Dzire
MG,RX5,Midsize SUV,Riyadh,Riyadh - Al Aqiq,"2,022",STD,SUV,Black,MONTHLY,"2,549",,,NEW,MG RX5
Nissan,Kicks,Entry level SUV,Riyadh,Riyadh - Al Qirawan,"2,024",S,SUV,Grey,MONTHLY,"2,599",,,NEW,Nissan Kicks
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - 70,"2,024",Y,Sedan,White,MONTHLY,"2,529",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - 70,"2,024",Y,Sedan,White,MONTHLY,"2,509",,,NEW,Toyota Yaris
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - 70,"2,024",Y,Sedan,Grey,MONTHLY,"2,509",,,NEW,Toyota Yaris
Toyota,Rush,Entry level SUV,Jeddah,Jeddah - 70,"2,023",STD,SUV,Grey,MONTHLY,"2,779",,,NEW,Toyota Rush
Toyota,Yaris,Entry level Sedan,Jeddah,Jeddah - Palastin,"2,024",Y,Sedan,Grey,MONTHLY,"2,529",,,NEW,Toyota Yaris
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,White,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,White,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,White,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,White,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Jeddah,Jeddah - Al Sanabel  - Pickup,"2,026",STD,Hatchback,White,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Gray,STO,"2,650","1,400",,NEW,Haval Jolion
Haval,Jolion,Entry level SUV,Riyadh,Riyadh - As Sulimaniyah - Pickup,"2,026",Basic,Hatchback,Black,STO,"2,650","1,400",,NEW,Haval Jolion
Kia,Pegas,Entry level Sedan,Jeddah,Jeddah - Ar Rawdah,"2,024",LX,Sedan,Grey,MONTHLY,"1,789",,,NEW,Kia Pegas
GAC,GS3,Entry level SUV,Dammam,Dammam - Al Badiyah - Pickup,"2,026",GS,SUV,Black,STO,"2,400","2,800",,NEW,GAC GS3
Toyota,Raize,Entry level SUV,Jeddah,Jeddah Sakr Qoraish,"2,026",XLE,SUV,Silver,STS,970,,,NEW,Toyota Raize
Suzuki,Dzire,Entry level Sedan,Riyadh,فرع القدس - Al-Quds  branch,"2,023",GL,Sedan,Brown,MONTHLY,"1,769",,,NEW,Suzuki Dzire
Suzuki,Dzire,Entry level Sedan,Riyadh,فرع القدس - Al-Quds  branch,"2,023",STD,Sedan,Golden,STS,570,,,NEW,Suzuki Dzire
Chery,Arrizo 5,Entry level Sedan,Jeddah,Jeddah - Bani Malik,"2,023",Comfort,Sedan,White,MONTHLY,"1,839",,,NEW,Chery Arrizo 5
Hyundai,Elantra,Midsize Sedan,Jeddah,Jeddah - Ar Rawdah,"2,024",Fleet,Sedan,Grey,STS,910,,,NEW,Hyundai Elantra
Chery,Arrizo 5,Entry level Sedan,Jeddah,Jeddah - Bani Malik,"2,023",Comfort,Sedan,White,MONTHLY,"1,839",,,NEW,Chery Arrizo 5
Chery,Arrizo 5,Entry level Sedan,Jeddah,Dammam - Al Itisalat,"2,023",Comfort,Sedan,Black,MONTHLY,"1,829",,,NEW,Chery Arrizo 5
Chery,Arrizo 5,Entry level Sedan,Jeddah,Jeddah - Al Baghdadiyah,"2,023",Comfort,Sedan,White,MONTHLY,"1,879",,,NEW,Chery Arrizo 5
Chery,Arrizo 5,Entry level Sedan,Jeddah,Jeddah - Al Baghdadiyah,"2,023",Comfort,Sedan,Silver,MONTHLY,"1,829",,,NEW,Chery Arrizo 5
Chery,Arrizo 5,Entry level Sedan,Jeddah,Jeddah - Bani Malik,"2,023",Comfort,Sedan,Grey,MONTHLY,"1,829",,,NEW,Chery Arrizo 5
MG,RX8,Luxury SUV,Jeddah,Jeddah - Bani Malik,"2,022",STD,SUV,Grey,MONTHLY,"5,289",,,NEW,MG RX8
